Date,Open,High,Low,Close,Mid_price,r,Impermanent_loss
2021-01-01 14:00:00,29539.771243068182,29601.083091313638,29358.331366854545,29397.523861437272,28400.938347107272,1.0350898798536177,-14.866161968163372
2021-01-01 15:00:00,29397.02567961909,29451.727815584545,29115.39467004,29259.813752577273,28400.938347107272,1.0302410925643757,-11.094144625845015
2021-01-01 16:00:00,29261.382661668184,29419.77627961091,29206.51256185818,29374.80812528273,28400.938347107272,1.0342900564155004,-14.207298424162573
2021-01-01 17:00:00,29374.88539801,29407.282943464546,29044.243595753636,29136.731702806363,28400.938347107272,1.025907360760636,-8.177017770050199
2021-01-01 18:00:00,29141.87861189727,29316.03624166273,28746.776428906363,29127.43258111818,28400.938347107272,1.0255799377165615,-7.974207125827082
2021-01-01 19:00:00,29127.427035663637,29187.038857007272,29025.41931307,29108.33627362909,28400.938347107272,1.0249075547390802,-7.56551015284046
2021-01-01 20:00:00,29107.966273629092,29336.443409517273,28993.983131251818,29295.154371505454,28400.938347107272,1.0314854394410973,-12.01124920525709
2021-01-01 21:00:00,29288.76800786909,29356.11551096,29240.716677052726,29247.573615064546,28400.938347107272,1.029810116046518,-10.784746267844536
2021-01-01 22:00:00,29244.117433246363,29391.015185036365,29202.561884132727,29341.097607476364,28400.938347107272,1.0331031055692161,-13.25615157347082
2021-01-01 23:00:00,29340.156698385454,29402.64259498182,29313.321706627274,29400.51906662818,28400.938347107272,1.0351953413406398,-14.954112426468491
2021-01-02 00:00:00,29400.77361208273,29401.472594981817,29045.589804979092,29263.257342337274,28400.938347107272,1.0303623417188197,-11.181954338879141
2021-01-02 01:00:00,29265.483705973635,29473.188815584544,29184.292385673638,29444.29142794091,28400.938347107272,1.0367365707457306,-16.2679502527463
2021-01-02 02:00:00,29443.464155213638,29541.212960242727,29410.169090557272,29417.508334274546,28400.938347107272,1.0357935352255998,-15.457715111233394
2021-01-02 03:00:00,29417.500152456363,29459.168030845456,29343.44692737909,29422.688084274545,28400.938347107272,1.035975914763089,-15.61285504534382
2021-01-02 04:00:00,29422.688084274545,29466.576370474544,29316.177186993635,29444.75882502,28400.938347107272,1.0367530278456114,-16.28226685695955
2021-01-02 05:00:00,29443.695188656362,29653.296449654546,29440.91064320182,29653.296449654546,28400.938347107272,1.0440956593490451,-23.270718289725156
2021-01-02 06:00:00,29652.63008601818,29800.941287513637,29552.163391408183,29772.56877547,28400.938347107272,1.0482952503751495,-27.80059587669248
2021-01-02 07:00:00,29772.55968456091,29874.77159177,29721.175162063635,29830.304451574546,28400.938347107272,1.0503281295497358,-30.130773272030176
2021-01-02 08:00:00,29826.362048847273,29911.61780281182,29730.290047618182,29890.04798443,28400.938347107272,1.0524317055698407,-32.63558621235951
2021-01-02 09:00:00,29890.04798443,29933.18345219,29658.18253111273,29673.153718716363,28400.938347107272,1.0447948358628323,-23.998192833885046
2021-01-02 10:00:00,29675.594627807273,29868.950971220907,29558.644330285453,29742.299422083637,28400.938347107272,1.0472294632868349,-26.614650985834487
2021-01-02 11:00:00,29743.472149356363,29831.42313122091,29697.809264170908,29807.201806414545,28400.938347107272,1.049514683005201,-29.187663265040076
2021-01-02 12:00:00,29806.969079141818,30915.492812907272,29792.98527823273,30648.707858706362,28400.938347107272,1.0791441988334176,-72.47635872944525
2021-01-02 13:00:00,30646.99350597909,31523.944898227273,30577.785260894547,31523.944898227273,28400.938347107272,1.1099613862384266,-135.89284457389272
2021-01-02 14:00:00,31530.789443681817,31573.78193862909,31148.6973831,31333.13317035091,28400.938347107272,1.1032428854077736,-120.55168028672902
2021-01-02 15:00:00,31333.638480832968,31836.763350909092,31289.768554728184,31753.107765641817,28400.938347107272,1.1180302346903257,-155.3924079368274
2021-01-02 16:00:00,31756.41413564182,33052.20221727273,31756.41413564182,32534.110114674546,28400.938347107272,1.1455294088192776,-230.30479473209465
2021-01-02 17:00:00,32534.95829649273,33015.35399639636,32475.864524122728,32924.254455405455,28400.938347107272,1.1592664317289678,-272.3942512786626
2021-01-02 18:00:00,32928.08355562818,33274.452,32527.144027503637,32985.80738073726,28400.938347107272,1.161433716646794,-279.3068473247007
2021-01-02 19:00:00,32989.20647164635,33254.92818165091,32780.81568144455,33073.73525099455,28400.938347107272,1.1645296661250355,-289.3077254147669
2021-01-02 20:00:00,33076.023432812726,33100.17655117455,30930.775844545453,30930.775844545453,28400.938347107272,1.0890758420204047,-90.94503464520676
2021-01-02 21:00:00,30740.542075445454,31891.35106474091,30465.948427272728,31698.88087456818,28400.938347107272,1.1161209002024686,-150.67359342276765
2021-01-02 22:00:00,31699.81360184091,32297.97938619273,31469.398302265454,32184.63245470273,28400.938347107272,1.1332242639786174,-195.20355377079522
2021-01-02 23:00:00,32182.89032652091,32234.9766852,31695.914178181818,32205.00916691,28400.938347107272,1.1339417301397081,-197.18100915580015
2021-01-03 00:00:00,32205.812803273635,32500.11336253091,32022.933822843635,32474.108047582726,28400.938347107272,1.1434167297817581,-224.1007470560663
2021-01-03 01:00:00,32473.332944855454,32822.23879744818,32278.01086790273,32595.38150657091,28400.938347107272,1.1476867809154923,-236.71495126418307
2021-01-03 02:00:00,32605.255354752728,32895.00869492909,32601.60090020727,32750.880073453638,28400.938347107272,1.1531619016661616,-253.3194611729739
2021-01-03 03:00:00,32752.012800726363,32764.309726527274,32494.844478310908,32607.95094408909,28400.938347107272,1.1481293521208715,-238.03926238620267
2021-01-03 04:00:00,32606.05964408909,33251.235292108184,32495.100555048182,33251.235292108184,28400.938347107272,1.1707794610770292,-309.944141157803
2021-01-03 05:00:00,33248.52125029,34165.32621590455,33156.01844965364,33726.62921163091,28400.938347107272,1.1875181305432494,-368.0893427328025
2021-01-03 06:00:00,33726.74857890364,34084.51294451818,33668.46144273636,33979.122591243635,28400.938347107272,1.196408448761853,-400.62213092819655
2021-01-03 07:00:00,33979.07713669818,34773.08892193,33795.94866403909,34465.818363703635,28400.938347107272,1.213545057648213,-466.42985673479575
2021-01-03 08:00:00,34464.454863703635,34656.36978948364,33845.93089840909,34389.96322006363,28400.938347107272,1.2108741901327482,-455.9108502725007
2021-01-03 09:00:00,34389.95685642727,34573.58993955091,33877.477466183635,34182.36622727273,28400.938347107272,1.2035646783745901,-427.6148654184575
2021-01-03 10:00:00,34180.89259090909,34344.44692727273,33520.59691544273,33881.00879939909,28400.938347107272,1.192953851922642,-387.8474518392072
2021-01-03 11:00:00,33880.50879939909,34434.528495755454,33815.11932974545,34426.01236096182,28400.938347107272,1.212143484141897,-460.8979701270499
2021-01-03 12:00:00,34425.05781550727,34590.90661235545,34009.40082702455,34122.489833545456,28400.938347107272,1.2014564243093377,-419.5890473699504
2021-01-03 13:00:00,34122.80782445455,34386.072310972726,33860.504348921815,33911.92148922,28400.938347107272,1.1940422909538848,-391.8542284771731
2021-01-03 14:00:00,33911.745125583635,34173.16436552636,33544.32824845727,33866.04391883546,28400.938347107272,1.1924269369179072,-385.91378305630195
2021-01-03 15:00:00,33869.31664610818,33928.401328631815,32854.07558230455,33575.648396183635,28400.938347107272,1.182202080291598,-349.176997906453
2021-01-03 16:00:00,33573.33021436545,33828.98398034363,32653.101323826362,32690.8386501,28400.938347107272,1.1510478368905606,-246.85120358091118
2021-01-03 17:00:00,32686.075013736365,33235.090169284544,32504.50988704818,32904.42092777364,28400.938347107272,1.1585680911534058,-270.18248104831997
2021-01-03 18:00:00,32905.86456413727,33025.40158494091,32303.109465666363,32769.809729627275,28400.938347107272,1.1538284168334525,-255.37350124199554
2021-01-03 19:00:00,32768.31444599091,32880.85751090909,32473.975085005455,32761.314704172728,28400.938347107272,1.1535293061015912,-254.45084112754034
2021-01-03 20:00:00,32760.850100536365,33832.13280105182,32742.273632354547,33735.74827106273,28400.938347107272,1.187839213576506,-369.2446984365549
2021-01-03 21:00:00,33735.74827106273,33846.394936766366,33567.89740852727,33587.68048709273,28400.938347107272,1.182625731466853,-350.6691301462639
2021-01-03 22:00:00,33587.68048709273,33656.84929765,33042.04573740818,33158.838497845456,28400.938347107272,1.167526160318671,-299.12768629963836
2021-01-03 23:00:00,33160.155770572725,33608.11771845727,32743.15506708,33047.584985424546,28400.938347107272,1.16360891254815,-286.31794867330916
2021-01-04 00:00:00,33047.79184360636,33134.28282856091,32482.489711515456,32873.3088853,28400.938347107272,1.157472632894478,-266.72834534117175
2021-01-04 01:00:00,32880.091096539094,33345.634694187276,32635.565323826362,33215.634887652726,28400.938347107272,1.1695259671248097,-305.7575660930234
2021-01-04 02:00:00,33215.634887652726,33612.07759399,33028.52530008546,33521.64608907909,28400.938347107272,1.1803006534287055,-342.51234522638674
2021-01-04 03:00:00,33516.14790726091,33569.07273318727,33241.95704545455,33569.07273318727,28400.938347107272,1.1819705505119829,-348.3626392668526
2021-01-04 04:00:00,33570.16117864182,33629.958071325455,33255.24977883636,33323.86282759818,28400.938347107272,1.173336684173054,-318.5585344643305
2021-01-04 05:00:00,33325.80995578,33370.03738852363,32888.58275396215,32888.58275396215,28400.938347107272,1.1580104274023735,-268.4217380616416
2021-01-04 06:00:00,32888.58366305306,33455.20218151545,32888.58366305306,33267.642969556364,28400.938347107272,1.1713571771104803,-311.88165954736394
2021-01-04 07:00:00,33268.19206046545,33291.51133393909,31824.59808181818,32101.360725747272,28400.938347107272,1.1302922577210164,-187.21281068629912
2021-01-04 08:00:00,32101.497089383636,32576.918547475456,31453.61613975909,32028.040041025455,28400.938347107272,1.1277106287682785,-180.29789358072756
2021-01-04 09:00:00,32028.91051920727,32108.301661455454,30302.733961728183,30964.80268909091,28400.938347107272,1.0902739307641494,-93.30199978879739
2021-01-04 10:00:00,30971.041367272726,31161.67099046182,27941.95295272727,30285.981963911818,28400.938347107272,1.0663725822635204,-51.599112543521116
2021-01-04 11:00:00,30285.063090275453,30891.02850498,29436.138018716363,30765.540818181817,28400.938347107272,1.0832578995163864,-79.8929301724094
2021-01-04 12:00:00,30764.226834252728,31431.920889136363,30500.927763916363,31246.776912576363,28400.938347107272,1.1002022725688902,-113.8807341410475
2021-01-04 13:00:00,31246.57963984909,31403.04434130182,30631.83878862091,31403.04434130182,28400.938347107272,1.105704465025196,-126.07694952631033
2021-01-04 14:00:00,31422.097354436504,32149.61535714091,31422.097354436504,32149.61535714091,28400.938347107272,1.1319913083229327,-191.82559587305192
2021-01-04 15:00:00,32149.831720777274,32208.58630559,31603.386016173637,31763.47274963909,28400.938347107272,1.1183951868574196,-156.3016902035419
2021-01-04 16:00:00,31764.672292366362,31901.851762975453,30727.936148997273,31314.15574404182,28400.938347107272,1.1025746882490335,-119.07105140817053
2021-01-04 17:00:00,31319.099380405456,31507.585261148182,30621.70764404909,30993.946583738183,28400.938347107272,1.0913000903329315,-95.34255575476269
2021-01-04 18:00:00,30997.23924192,31425.879399656093,30997.23924192,31166.016440834544,28400.938347107272,1.0973586879395802,-107.7973668738741
2021-01-04 19:00:00,31159.465688554545,31850.70433166727,31121.603206825454,31671.28118794909,28400.938347107272,1.1151491123593427,-148.29665533093728
2021-01-04 20:00:00,31672.38118794909,31821.087015344547,31240.606334337273,31269.05376059909,28400.938347107272,1.1009866427101322,-115.58523308098367
2021-01-04 21:00:00,31270.372851508182,31567.978787479093,30887.943122522727,31048.309530591818,28400.938347107272,1.093214215358986,-99.2024547168291
2021-01-04 22:00:00,31042.580439682726,31469.240120447274,30979.924023632728,31361.133726339092,28400.938347107272,1.104228787903176,-122.75129882675095
2021-01-04 23:00:00,31361.088271793637,32026.357621856365,31183.693567477272,32011.205320716363,28400.938347107272,1.1271178765111756,-178.72628200994444
2021-01-05 00:00:00,32006.194411625456,32845.40342450091,32004.298138898183,32438.20848423,28400.938347107272,1.1421527024135785,-220.42370640932285
2021-01-05 01:00:00,32441.91939332091,32803.59013561818,32305.432152231817,32797.869740536364,28400.938347107272,1.1548164127428182,-258.4312297862934
2021-01-05 02:00:00,32796.92929508182,32833.44656180454,32283.309295283638,32361.88631744182,28400.938347107272,1.1394653909643793,-212.69362575048189
2021-01-05 03:00:00,32356.752342931817,32565.779023765455,31193.374363636365,31218.23545228,28400.938347107272,1.0991973247764075,-111.71359981039242
2021-01-05 04:00:00,31213.461815916362,31548.757411172726,30474.108763203636,30881.93337255091,28400.938347107272,1.0873560934896482,-87.6099856905177
2021-01-05 05:00:00,30879.952008914544,31346.177534768183,30045.67707164727,30403.108963636365,28400.938347107272,1.0704966361343136,-57.98072698597334
2021-01-05 06:00:00,30411.84384909091,31258.14206870909,29949.051566163635,31130.81615852909,28400.938347107272,1.096119282329975,-105.1931696437025
2021-01-05 07:00:00,31130.278885801818,31301.93104894,30789.35168336273,30829.504410635454,28400.938347107272,1.0855100642748847,-84.09352069822518
2021-01-05 08:00:00,30827.65168336273,31496.316543174544,30826.634410635455,31195.36325543818,28400.938347107272,1.0983919923411802,-109.99050099371743
2021-01-05 09:00:00,31195.72689180182,31803.284012215456,31195.72689180182,31574.300449408183,28400.938347107272,1.1117344104450735,-140.07788515797426
2021-01-05 10:00:00,31576.538631226365,31684.589004726364,31139.03022989,31341.78062338909,28400.938347107272,1.103547363130745,-121.22908511186247
2021-01-05 11:00:00,31344.084418843635,31790.95673916091,31312.13522859727,31790.95673916091,28400.938347107272,1.1193629009936892,-158.7241029223696
2021-01-05 12:00:00,31794.490668087274,32066.876203518183,31619.71356731818,31629.65007558091,28400.938347107272,1.1136832765528148,-144.7430652767534
2021-01-05 13:00:00,31626.46916649,31916.357858883635,31501.48677480909,31521.123877258182,28400.938347107272,1.1098620577960132,-135.66006501309903
2021-01-05 14:00:00,31517.158422712728,32391.02042772091,31178.981631764545,32356.26449926,28400.938347107272,1.1392674461601227,-212.1289486475053
2021-01-05 15:00:00,32363.684044714544,32390.49934863,31995.646641025454,32142.045620671088,28400.938347107272,1.131724777112685,-191.09875033690437
2021-01-05 16:00:00,32144.501075216544,32710.32549089909,31868.109235376363,32526.543918684547,28400.938347107272,1.1452630022696937,-229.5184643369752
2021-01-05 17:00:00,32519.843918684546,32840.6689769,32324.97611390091,32794.071980547276,28400.938347107272,1.154682693217686,-258.0164794718232
2021-01-05 18:00:00,32790.410253274546,33493.44404376,32742.41420152091,33460.21413190364,28400.938347107272,1.178137627812275,-334.9953212652079
2021-01-05 19:00:00,33455.69404826727,34258.63676550364,33236.27254333637,33836.56301247,28400.938347107272,1.1913889111313944,-382.1159588188294
2021-01-05 20:00:00,33821.416248584545,34097.85423815455,33479.573414241815,34055.47962678091,28400.938347107272,1.1990969879433426,-410.679772906275
2021-01-05 21:00:00,34052.99030587182,34055.89366383455,33601.64295613636,33792.65614792727,28400.938347107272,1.1898429458535535,-376.4881400561304
2021-01-05 22:00:00,33792.691602472725,34477.12987460818,33792.691602472725,34301.542112228184,28400.938347107272,1.20776087370796,-443.77023651441806
2021-01-05 23:00:00,34298.51169404636,34364.593340776366,33790.53532432364,34032.92558565273,28400.938347107272,1.1983028578039603,-407.69849753145013
2021-01-06 00:00:00,34027.95477474364,34149.862668432725,33395.56020814091,33952.62851063,28400.938347107272,1.1954755894214384,-397.1559855896478
2021-01-06 01:00:00,33955.90688699364,34028.786662622726,33564.90757616373,33856.96252247,28400.938347107272,1.1921071800051437,-384.7422592597627
2021-01-06 02:00:00,33856.035767015455,34164.7867755,33845.28486867273,33934.389330804544,28400.938347107272,1.1948333859983493,-394.7769065378526
2021-01-06 03:00:00,33935.84305807727,34214.69902133273,33744.96856344636,34201.59561689914,28400.938347107272,1.2042417471880003,-430.2053199232159
2021-01-06 04:00:00,34189.21911590455,35803.406864823635,34189.21911590455,35418.9058633,28400.938347107272,1.2471033678683907,-606.4571741632774
2021-01-06 05:00:00,35424.73532693637,35673.53059072909,34698.13956,35064.475812313955,28400.938347107272,1.2346238488238324,-552.7227478676955
2021-01-06 06:00:00,35067.794830553634,35331.725422358184,34927.341797633635,35246.54242839364,28400.938347107272,1.2410344333564463,-580.0862811428997
2021-01-06 07:00:00,35244.84376475727,35348.27996497182,34506.60873859727,34763.39484782909,28400.938347107272,1.2240227566766242,-508.60620708511607
2021-01-06 08:00:00,34763.16848419273,35018.20683750273,34122.52295454546,34637.70403862273,28400.938347107272,1.2195971701811992,-490.61613440869456
2021-01-06 09:00:00,34638.74348225909,34641.09893680455,33721.68761670727,33981.24739857818,28400.938347107272,1.1964832634496136,-400.9006418365213
2021-01-06 10:00:00,33982.96768857909,34620.834204467275,33940.96312024182,34517.73665135454,28400.938347107272,1.2153731059688837,-473.6843111887934
2021-01-06 11:00:00,34517.54574226364,35320.17495883909,34443.534690532724,35016.93814268363,28400.938347107272,1.232950042520346,-545.6624758753303
2021-01-06 12:00:00,35011.89025632,35138.05308535818,34555.808738597276,35006.60591386636,28400.938347107272,1.2325862436665547,-544.1325975495959
2021-01-06 13:00:00,35005.925004775454,35120.26454529909,34427.419532551816,34634.378409284545,28400.938347107272,1.2194800744255045,-490.14360494507025
2021-01-06 14:00:00,34632.91386383,34689.93658970818,34184.195692267276,34315.38752718182,28400.938347107272,1.2082483722118622,-445.66263231617944
2021-01-06 15:00:00,34316.57874263636,34872.157651404545,34274.90192439818,34645.9973886,28400.938347107272,1.2198891798984806,-491.79529519330913
2021-01-06 16:00:00,34645.58193405454,35122.680713528185,34470.03239352091,34662.051920415455,28400.938347107272,1.220454461637388,-494.0811201374018
2021-01-06 17:00:00,34664.51555677909,35150.46087744818,34629.787729506366,34985.52273764455,28400.938347107272,1.231843902833863,-541.0160171329114
2021-01-06 18:00:00,34984.56591946273,35325.81197856,34984.56591946273,35320.45967848,28400.938347107272,1.2436370674378618,-591.340330385759
2021-01-06 19:00:00,35320.414223934546,35823.03933061909,34811.27072727273,34906.56435192545,28400.938347107272,1.2290637698412805,-529.4060996883564
2021-01-06 20:00:00,34913.35780647091,36325.62021457273,34363.238552741816,36106.079090909094,28400.938347107272,1.2712988088503285,-715.9367536388794
2021-01-06 21:00:00,36107.134545454544,36504.990090909094,35776.634240517276,35933.748811671816,28400.938347107272,1.265231041752949,-687.8439253881985
2021-01-06 22:00:00,35935.79790258091,36455.51342378455,35800.65656607364,36092.293397123634,28400.938347107272,1.2708134131349837,-713.6741055100315
2021-01-06 23:00:00,36093.06703348727,36987.73851802273,36071.772089261816,36870.93445488091,28400.938347107272,1.298229445951962,-845.5206035316132
2021-01-07 00:00:00,36849.00837586636,37362.73389416545,36556.03055727636,37229.17004545454,28400.938347107272,1.3108429584421268,-908.8437682443606
2021-01-07 01:00:00,37231.59277,37291.978697421815,36774.229566577276,36966.97246179091,28400.938347107272,1.3016109541872272,-862.3369257142244
2021-01-07 02:00:00,36967.39263669909,37148.60988525364,36574.42979213636,37044.545412626365,28400.938347107272,1.3043423058731252,-876.0059830509758
2021-01-07 03:00:00,37044.72450353546,37769.88070379091,37037.07324832727,37559.87147817727,28400.938347107272,1.3224869903639247,-968.7160019459351
2021-01-07 04:00:00,37556.91602363182,37657.28646584455,37200.52628363636,37551.89668369091,28400.938347107272,1.3222061970186874,-967.256572290931
2021-01-07 05:00:00,37551.280320054546,37801.20900514546,37291.73480325636,37475.231490082726,28400.938347107272,1.3195068075593952,-953.2654914655714
2021-01-07 06:00:00,37479.55760058727,37574.87055990454,36875.83793124455,37236.25154191909,28400.938347107272,1.3110922986708895,-910.1117815792925
2021-01-07 07:00:00,37245.961891576364,37370.4807675718,36803.006713971816,36901.03421771818,28400.938347107272,1.2992892617393632,-850.7783592937246
2021-01-07 08:00:00,36902.017490445454,37354.91148833091,36367.45812396727,37244.60763248545,28400.938347107272,1.3113865174908539,-911.6088241715947
2021-01-07 09:00:00,37241.605136753635,37516.05575529091,36943.77386585454,37510.49617074546,28400.938347107272,1.3207484806418737,-959.6923474755381
2021-01-07 10:00:00,37510.49617074546,37521.37832347273,36990.566868886366,37067.31979378182,28400.938347107272,1.3051441942078383,-880.0335270010562
2021-01-07 11:00:00,37066.8679756,37936.04624365545,37066.8679756,37874.175247291816,28400.938347107272,1.3335536588406216,-1026.8365754834585
2021-01-07 12:00:00,37874.175247291816,38154.01174184657,37609.602195112726,38016.36392538273,28400.938347107272,1.338560137019375,-1053.5090611754727
2021-01-07 13:00:00,38013.02411083727,38483.10245584091,37971.35520573,38223.876519393634,28400.938347107272,1.3458666770876906,-1092.8495931250782
2021-01-07 14:00:00,38221.94015575727,38643.93732032909,38164.86273466727,38492.415630327276,28400.938347107272,1.3553219671788714,-1144.4738820563405
2021-01-07 15:00:00,38492.48653941818,39008.27542363636,38162.79623868091,39008.27542363636,28400.938347107272,1.3734854442796776,-1245.8276401462688
2021-01-07 16:00:00,39009.23815090909,39569.305043062726,39009.23815090909,39165.47129021909,28400.938347107272,1.3790203271297272,-1277.2653885251395
2021-01-07 17:00:00,39163.91765385545,39776.343682726365,39151.13267809273,39759.688949460906,28400.938347107272,1.3999427928588337,-1398.3345382866385
2021-01-07 18:00:00,39760.57733673364,40358.99154956,36605.251126975454,38819.55359090909,28400.938347107272,1.3668405288750958,-1208.4220635056097
2021-01-07 19:00:00,38835.374363636365,39199.91115529455,37515.240392037274,39073.09890956273,28400.938347107272,1.3757678859769946,-1258.7611055281168
2021-01-07 20:00:00,39068.11420663,39153.17105859182,38423.12498773455,39137.934863864546,28400.938347107272,1.378050766687111,-1271.7401223224733
2021-01-07 21:00:00,39136.477265682726,39892.15047669636,39133.36103441182,39714.98979001909,28400.938347107272,1.3983689307949994,-1389.107570000514
2021-01-07 22:00:00,39714.98979001909,39990.02545454545,39255.67643404636,39698.90664114,28400.938347107272,1.3978026414462978,-1385.7923015469619
2021-01-07 23:00:00,39697.71248932182,39703.12200114,38649.55530363636,39476.9229636,28400.938347107272,1.389986573018312,-1340.289418959717
2021-01-08 00:00:00,39470.320731781816,39737.39178932182,38867.971803325454,38871.10422787091,28400.938347107272,1.368655632176676,-1218.6027590515569
2021-01-08 01:00:00,38862.424212416365,39034.167546363635,37900.57562727273,38685.95351000364,28400.938347107272,1.3621364560986038,-1182.1679909559846
2021-01-08 02:00:00,38687.83532818546,38695.23987364,36628.08612697545,37202.80842087182,28400.938347107272,1.3099147628923693,-904.1289312538004
2021-01-08 03:00:00,37189.90529814454,38463.32134291182,37189.90529814454,38409.06140282364,28400.938347107272,1.3523870561387887,-1128.3646920163371
2021-01-08 04:00:00,38404.53939955273,38949.80325787091,38245.13248177546,38741.20755808,28400.938347107272,1.364081956891608,-1193.003153949912
2021-01-08 05:00:00,38734.01260898909,38734.01260898909,37953.795162564544,38010.17265347364,28400.938347107272,1.3383421416900156,-1052.34282823512
2021-01-08 06:00:00,38010.17265347364,38669.77504282273,37596.13524,38564.87805545818,28400.938347107272,1.35787337672194,-1158.5395934318176
2021-01-08 07:00:00,38565.63274636727,39120.79727272727,38350.38801601,38942.53770958455,28400.938347107272,1.3711708125147553,-1232.7560377342284
2021-01-08 08:00:00,38946.99323449727,38975.87962718,38461.96423076951,38629.76671249909,28400.938347107272,1.360158113100994,-1171.1833238751578
2021-01-08 09:00:00,38641.69492234727,39367.113237827274,38276.50095047364,39367.113237827274,28400.938347107272,1.3861201611261884,-1317.9584627796114
2021-01-08 10:00:00,39358.137443267275,41049.40387067091,39287.6499651,40737.26303472,28400.938347107272,1.4343632783129232,-1604.7379816787832
2021-01-08 11:00:00,40732.81176199273,41494.10267338636,40496.85277672091,41309.98264087182,28400.938347107272,1.4545287953515584,-1729.5316283623574
2021-01-08 12:00:00,41308.39254996273,41747.19841697,40913.81046823727,41315.93153847648,28400.938347107272,1.4547382566563911,-1730.8420623277643
2021-01-08 13:00:00,41318.6307078,41642.435606060906,40762.86886872818,41326.72173178091,28400.938347107272,1.455118180487518,-1733.2196745492467
2021-01-08 14:00:00,41325.14264087182,41574.00223638909,41021.144829079094,41492.52421352,28400.938347107272,1.4609561031544631,-1769.8715260075714
2021-01-08 15:00:00,41492.56966806545,41964.58342150091,39884.21455001818,40856.74403701818,28400.938347107272,1.4385702168597387,-1630.545572977493
2021-01-08 16:00:00,40876.041178036365,41623.582476973635,40438.43063268273,41378.886518165455,28400.938347107272,1.4569549080542978,-1744.7273713305121
2021-01-08 17:00:00,41377.63272449091,41577.18500743454,40944.22555588727,41027.556591583634,28400.938347107272,1.4445845447132004,-1667.6505154490485
2021-01-08 18:00:00,41021.082318856366,41143.39835989605,39876.33321818182,39940.054146381815,28400.938347107272,1.4062934702454941,-1435.7587094027347
2021-01-08 19:00:00,39947.92265090909,40662.04800074,39947.92265090909,40366.33152523909,28400.938347107272,1.4213027411944834,-1525.4060346750698
2021-01-08 20:00:00,40363.13152236818,40464.986217674545,38955.339597697275,39080.99022909091,28400.938347107272,1.376045740160252,-1260.3385127119448
2021-01-08 21:00:00,39081.56250181818,40067.2379655,38702.89453157636,40044.824491141815,28400.938347107272,1.4099824450068041,-1457.6376557955516
