Date,Open,High,Low,Close,Mid_price,r,Impermanent_loss
2021-01-02 08:00:00,737.130973632,739.709601942,730.856694632,735.777259954,727.82731634,1.0109228431463353,-1.4752097939330078
2021-01-02 09:00:00,735.643959954,735.993859954,726.323714586,726.990787686,727.82731634,0.9988506495493922,-0.016531577207157255
2021-01-02 10:00:00,726.788287686,734.917065759,725.119987266,729.851815799,727.82731634,1.0027815656455166,-0.09644543380593618
2021-01-02 11:00:00,729.895415799,732.541257818,729.251690248,731.558935036,727.82731634,1.0051270660117086,-0.32690738661633745
2021-01-02 12:00:00,731.408029663,757.208873431,730.190908997,753.82839452,727.82731634,1.0357242406217324,-15.398965986568314
2021-01-02 13:00:00,753.71209452,773.396548006,751.358,770.457446018,727.82731634,1.0585717638249312,-40.485779829779744
2021-01-02 14:00:00,770.959274,771.430875,755.519331647,761.755252855,727.82731634,1.0466153656963746,-25.94251471802478
2021-01-02 15:00:00,761.995548,769.79297,761.995548,769.548072,727.82731634,1.0573223273204415,-38.823730882942
2021-01-02 16:00:00,769.496054,783.249882,766.679972749,782.328413,727.82731634,1.0748819059637218,-65.14461175008978
2021-01-02 17:00:00,782.428374,784.964796,776.489866,780.5786515,727.82731634,1.0724778171630995,-61.16926761384755
2021-01-02 18:00:00,780.710595086,783.90795,774.066,780.327478,727.82731634,1.0721327167603516,-60.6081567982919
2021-01-02 19:00:00,780.1647755,788.161882011,778.747787376,785.854884133,727.82731634,1.0797271090137166,-73.50704753941173
2021-01-02 20:00:00,785.822394633,786.2788866260505,755.208,758.162843,727.82731634,1.041679565989014,-20.839460452182212
2021-01-02 21:00:00,758.734552,770.604415,753.371,768.740821836,727.82731634,1.0562132041178947,-37.37589201230351
2021-01-02 22:00:00,768.760821836,774.950333613,765.913,772.803,727.82731634,1.0617944430640054,-44.923716840683525
2021-01-02 23:00:00,772.769,777.821210938,764.942,775.029673316,727.82731634,1.0648537859411005,-49.33659914539979
2021-01-03 00:00:00,775.044673316,778.902219894,771.569,776.766,727.82731634,1.0672394159456617,-52.9116404491492
2021-01-03 01:00:00,776.712,779.345105894,773.648,777.598,727.82731634,1.0683825442417854,-54.66602663968256
2021-01-03 02:00:00,777.597,781.966208894,776.52,779.685499394,727.82731634,1.071250668791572,-59.184925987310066
2021-01-03 03:00:00,778.446,778.589,772.701674,773.701,727.82731634,1.0630282522105428,-46.680076393201816
2021-01-03 04:00:00,773.461,778.736105215,770.078867,778.3728601619275,727.82731634,1.069447165127168,-56.323895756682504
2021-01-03 05:00:00,778.496657715,790.201078232,777.550453215,786.779152232,727.82731634,1.0809970092747399,-75.77564378119517
2021-01-03 06:00:00,786.708617732,800.816163295,784.900182,799.890523548,727.82731634,1.099011407775105,-111.31473626234678
2021-01-03 07:00:00,799.792514816,805.288697248,796.636033629,800.079990537,727.82731634,1.0992717263764356,-111.87340024979564
2021-01-03 08:00:00,799.98137784,819.830525435,792.9699902,817.318066037,727.82731634,1.1229560194951447,-167.86194887481454
2021-01-03 09:00:00,817.598595715,825.3572,814.584393,819.016007449,727.82731634,1.1252889099677619,-173.9150355781649
2021-01-03 10:00:00,819.083699908,829.011046213,817.821240075,825.844148039,727.82731634,1.1346704492926891,-199.19834023484074
2021-01-03 11:00:00,825.8268015,831.895626,825.066011491,830.294398701,727.82731634,1.140784881331842,-216.47428158081405
2021-01-03 12:00:00,830.079414274,835.854955,827.3650945,832.324133333,727.82731634,1.143573639855233,-224.55902182999532
2021-01-03 13:00:00,832.332133333,887.187502,832.332133333,875.4879375,727.82731634,1.2028786469605672,-424.99653346131925
2021-01-03 14:00:00,875.8697365,921.957608,865.7716635,913.562781,727.82731634,1.2551916649597619,-642.2927576261839
2021-01-03 15:00:00,913.3911335,920.192733,885.289512,918.389813,727.82731634,1.2618237765769427,-672.2531997260251
2021-01-03 16:00:00,918.447651,976.3405305,918.447651,935.435020456,727.82731634,1.2852430782070527,-782.054406588062
2021-01-03 17:00:00,935.994112456,955.517397,919.797697,935.2716825,727.82731634,1.2850186596501603,-780.9734527072676
2021-01-03 18:00:00,936.897231,941.935215,891.873297,917.20492875,727.82731634,1.2601958021613102,-664.8513562155567
2021-01-03 19:00:00,916.41142875,922.748071,900.5335555,920.074805,727.82731634,1.2641388751754306,-682.8319235909541
2021-01-03 20:00:00,920.60434,963.9341935,920.0310575,947.354287794,727.82731634,1.3016195827300459,-862.379986703632
2021-01-03 21:00:00,947.088392794,957.222332,938.3651795,950.865695238,727.82731634,1.306444088990209,-886.5762533915133
2021-01-03 22:00:00,950.852795238,997.951227,946.965611936,992.7556025,727.82731634,1.363998822539714,-1192.5394864177097
2021-01-03 23:00:00,992.745092,1011.741403,962.156346,978.784477,727.82731634,1.344803162818867,-1087.093089685498
2021-01-04 00:00:00,979.509048,994.561087,957.5547635,977.224576912,727.82731634,1.342659934537955,-1075.5235675174113
2021-01-04 01:00:00,977.435501912,979.07889435,958.194,968.375,727.82731634,1.3305010381715732,-1010.688455712605
2021-01-04 02:00:00,968.347,982.546722816,963.999,979.894769,727.82731634,1.3463286510426165,-1095.3533126792925
2021-01-04 03:00:00,980.00503699,1026.401540897,980.00503699,1023.392443897,727.82731634,1.4060923805983239,-1434.5690059583194
2021-01-04 04:00:00,1023.401894397,1035.996133,1016.073,1028.94833,727.82731634,1.413725902971376,-1479.9434899275598
2021-01-04 05:00:00,1028.973354,1097.617299688,1019.92,1089.5323575,727.82731634,1.4969654656256837,-2000.614940216028
2021-01-04 06:00:00,1088.172788,1165.194112071481,1082.672802,1109.364789781,727.82731634,1.5242142811561732,-2180.1957551000673
2021-01-04 07:00:00,1109.765199248,1122.272034,1027.349121,1046.197,727.82731634,1.437424752427505,-1623.5066279289279
2021-01-04 08:00:00,1047.893,1078.369577,986.337166,1021.022217,727.82731634,1.402835801951456,-1415.3447788272545
2021-01-04 09:00:00,1021.31892,1027.3301585,913.910337805,968.635633,727.82731634,1.3308591354759043,-1012.578216888227
2021-01-04 10:00:00,968.088534,981.22547,889.988862714,964.977131,727.82731634,1.3258325283152974,-986.1630440947678
2021-01-04 11:00:00,964.27302,978.255166204,934.806942208,976.532666204,727.82731634,1.3417092822438375,-1070.4051734795717
2021-01-04 12:00:00,976.933989704,1030.280781,957.832085052,1019.0115,727.82731634,1.4000731727468925,-1399.0997623748335
2021-01-04 13:00:00,1019.591,1019.591,978.265,1012.372094,727.82731634,1.3909509457420208,-1345.8777790125498
2021-01-04 14:00:00,1013.2337075,1045.810878057,1004.841634,1044.311078057,727.82731634,1.434833585675914,-1607.617037381215
2021-01-04 15:00:00,1045.332478057,1056.782743649,1030.805277,1042.046492,727.82731634,1.431722152501919,-1588.59847130024
2021-01-04 16:00:00,1041.756435,1047.284512789,985.881,1010.259802,727.82731634,1.3880487573347184,-1329.0824310502214
2021-01-04 17:00:00,1011.248459,1025.456122586,987.788572,997.583707062,727.82731634,1.3706324078058991,-1229.721885699675
2021-01-04 18:00:00,998.19172,1024.183949,998.19172,1014.7411075,727.82731634,1.3942058572393152,-1364.7934881075407
2021-01-04 19:00:00,1014.7090715,1046.1321305,1012.627215,1043.279435171,727.82731634,1.4334161575815854,-1598.9446955554042
2021-01-04 20:00:00,1043.129370171,1048.7815485,1019.4495919,1021.1335475,727.82731634,1.4029887647456525,-1416.2459457042087
2021-01-04 21:00:00,1021.707451586,1036.598809102,994.552807062,1007.199429622,727.82731634,1.3838439517313925,-1304.8678492266208
2021-01-04 22:00:00,1007.015712122,1023.211603,1004.299568122,1012.45498315,727.82731634,1.3910648314785672,-1346.5382109074553
2021-01-04 23:00:00,1012.5889841,1045.582988557,1003.028924622,1042.367456057,727.82731634,1.4321631417995095,-1591.2899109974067
2021-01-05 00:00:00,1042.125098557,1133.575012,1042.125098557,1095.318596634,727.82731634,1.5049154820706518,-2052.5861252252753
2021-01-05 01:00:00,1096.173996634,1115.5408335,1070.281405,1114.808439,727.82731634,1.5316935954066666,-2230.183308588352
2021-01-05 02:00:00,1115.51381345,1116.472,1071.5470415,1079.924839,727.82731634,1.4837651936871243,-1915.1237597854865
2021-01-05 03:00:00,1080.1542475,1087.664943,997.4571,1003.006052,727.82731634,1.37808245099096,-1271.9205608841544
2021-01-05 04:00:00,1004.079501622,1030.244281,989.937237,1004.252319622,727.82731634,1.3797947632304441,-1281.6842210207735
2021-01-05 05:00:00,1004.594244622,1022.841933,975.994764204,989.9465205,727.82731634,1.3601392779239307,-1171.07890485163
2021-01-05 06:00:00,990.2564395,1021.1925575,980.9376665,1015.576345513,727.82731634,1.3953534344107796,-1371.4823563403588
2021-01-05 07:00:00,1015.346445513,1024.343822586,1002.678624622,1003.294624622,727.82731634,1.3784789360026124,-1274.179194988767
2021-01-05 08:00:00,1003.815161122,1043.399572,1003.815161122,1026.520845586,727.82731634,1.4103906552285366,-1460.0649682188327
2021-01-05 09:00:00,1027.482222586,1048.7190715,1024.325185,1036.876816,727.82731634,1.4246192643800544,-1545.4366044094447
2021-01-05 10:00:00,1036.966816,1041.4750135,1017.866811,1028.21811,727.82731634,1.4127226155382087,-1473.9550981215266
2021-01-05 11:00:00,1028.5059125,1042.74407,1025.400722586,1041.7887625,727.82731634,1.43136804446803,-1586.4382672038491
2021-01-05 12:00:00,1042.360054,1054.375490149,1029.995162,1031.18006346,727.82731634,1.416792198244852,-1498.2914186211117
2021-01-05 13:00:00,1031.056234,1041.163256,1025.156586,1026.3775,727.82731634,1.4101937052339681,-1458.893702916586
2021-01-05 14:00:00,1025.388215,1049.402958,1004.164624622,1047.954745514,727.82731634,1.4398398108823582,-1638.3577867737586
2021-01-05 15:00:00,1049.720003,1064.701625611,1039.315533,1054.5262578080265,727.82731634,1.4488687551751782,-1694.2300531867959
2021-01-05 16:00:00,1055.951589649,1083.835438,1040.6940735,1067.375523373,727.82731634,1.4665230328815828,-1805.0248713901706
2021-01-05 17:00:00,1067.609418373,1085.6650295,1063.774507873,1083.5106285,727.82731634,1.4886918973426446,-1946.9123119227772
2021-01-05 18:00:00,1084.317008,1095.669094,1074.970845314,1078.03558,727.82731634,1.481169441978463,-1898.4331941857113
2021-01-05 19:00:00,1078.25134,1110.071655,1050.6496855,1100.873,727.82731634,1.5125469672338239,-2102.806561536952
2021-01-05 20:00:00,1100.764,1105.097777558,1083.2164985,1102.926470558,727.82731634,1.5153683377868366,-2121.4537910123845
2021-01-05 21:00:00,1103.249915058,1105.103312058,1079.351229,1085.1148405,727.82731634,1.4908960080760354,-1961.18010040921
2021-01-05 22:00:00,1085.057009,1123.727465,1085.057009,1112.817429619,727.82731634,1.5289580435301418,-2211.866806089835
2021-01-05 23:00:00,1112.937773119,1118.256762,1087.169,1103.6899155,727.82731634,1.5164172747047848,-2128.3974803033902
2021-01-06 00:00:00,1103.5048765,1113.175893926,1067.767585145,1082.965270686,727.82731634,1.4879426017312318,-1942.0684030075909
2021-01-06 01:00:00,1082.937170686,1086.494897,1060.241,1074.08432809,727.82731634,1.475740610411836,-1863.6571814233505
2021-01-06 02:00:00,1074.085479558,1087.285037036,1074.085479558,1079.606,727.82731634,1.4833271241164419,-1912.3041694654507
2021-01-06 03:00:00,1083.649711536,1084.007105036,1065.245343261,1078.959327,727.82731634,1.4824386262743274,-1906.5889587232432
2021-01-06 04:00:00,1077.541211507,1138.26675,1075.996,1122.173,727.82731634,1.5418121507764126,-2298.264967433483
2021-01-06 05:00:00,1122.971,1129.099958734,1091.581,1105.024702851,727.82731634,1.5182512088276645,-2140.551848962524
2021-01-06 06:00:00,1105.202654851,1120.599115,1102.134,1116.807602,727.82731634,1.5344403499665988,-2248.6133958416253
2021-01-06 07:00:00,1116.455782,1126.083124,1095.909,1109.181204,727.82731634,1.5239620430539773,-2178.5150134880473
2021-01-06 08:00:00,1109.867928,1125.165604,1094.841,1112.327206662,727.82731634,1.528284500581156,-2207.3628682747426
2021-01-06 09:00:00,1112.065804162,1113.048458162,1093.31,1101.947,727.82731634,1.514022591981464,-2112.553999510536
2021-01-06 10:00:00,1101.148,1121.201965,1100.44,1116.919377,727.82731634,1.5345939234825832,-2249.644972779208
2021-01-06 11:00:00,1116.919407,1167.204332,1114.257090448,1155.279472,727.82731634,1.5872988634302896,-2610.3622197183317
2021-01-06 12:00:00,1154.525961,1161.741692,1128.304421865,1146.020004,727.82731634,1.5745767962694104,-2522.121547167444
2021-01-06 13:00:00,1145.94013,1149.78279,1125.187,1137.02232,727.82731634,1.5622144078319355,-2437.0673982833323
2021-01-06 14:00:00,1137.25626,1149.397006,1129.290733391,1137.064,727.82731634,1.5622716741629241,-2437.459779765938
2021-01-06 15:00:00,1136.0466345,1156.12104776,1135.275475,1146.9813073,727.82731634,1.5758975811292506,-2531.2494607950266
2021-01-06 16:00:00,1147.445327,1193.932372,1147.445327,1174.9269685,727.82731634,1.6142935860230068,-2799.858114983378
2021-01-06 17:00:00,1175.238491,1210.14123323,1175.0900886,1195.285124784,727.82731634,1.6422647212455403,-2999.214482814905
2021-01-06 18:00:00,1195.44,1210.759367,1188.648978529,1194.903809814,727.82731634,1.641740812673494,-2995.454040620138
2021-01-06 19:00:00,1195.163191314,1207.747122158,1160.651396,1161.8893419,727.82731634,1.596380509243254,-2673.778349114231
2021-01-06 20:00:00,1164.695051402,1209.965002,1121.943569926,1198.697461285,727.82731634,1.6469531087577864,-3032.9094392110733
2021-01-06 21:00:00,1200.939761285,1203.049802071,1178.8191025,1183.773959603,727.82731634,1.6264489296112203,-2886.1323483267643
2021-01-06 22:00:00,1183.998517049,1197.232215164,1178.408306,1181.564291518,727.82731634,1.6234129511100122,-2864.5311820072016
2021-01-06 23:00:00,1181.054809839,1214.780498527,1180.038996439,1210.444397027,727.82731634,1.6630928378917127,-3149.4847151786853
2021-01-07 00:00:00,1211.935397027,1221.966561,1193.3520385,1203.1907195,727.82731634,1.6531266311223978,-3077.3950784674707
2021-01-07 01:00:00,1205.123407,1213.075832716,1200.57172065,1203.346284,727.82731634,1.6533403693217035,-3078.9376046732596
2021-01-07 02:00:00,1203.5279245,1207.324754248,1184.213835655,1199.301924748426,727.82731634,1.6477836127109298,-3038.886243627137
2021-01-07 03:00:00,1198.885083716,1227.120644878,1198.093183716,1217.8752115,727.82731634,1.6733024223716784,-3223.675554024341
2021-01-07 04:00:00,1217.0146105,1219.9330685,1206.083921,1214.327503534,727.82731634,1.6684280409265848,-3188.2122281600145
2021-01-07 05:00:00,1214.686395534,1220.722103,1208.0023685,1212.010838214,727.82731634,1.6652450533305025,-3165.096118497446
2021-01-07 06:00:00,1212.247782714,1215.081355714,1191.002485075,1202.922814226,727.82731634,1.6527585420606308,-3074.738985229941
2021-01-07 07:00:00,1202.074314226,1207.174240226,1183.588559603,1188.031800247,727.82731634,1.6322989994676407,-2927.853243985834
2021-01-07 08:00:00,1188.82036209,1199.666131932,1162.00010755,1197.463335432,727.82731634,1.6452574787294907,-3020.714173658645
2021-01-07 09:00:00,1197.040983932,1205.02886889,1183.119954893,1205.02886889,727.82731634,1.6556521606659211,-3095.631531824428
2021-01-07 10:00:00,1205.42827439,1205.42827439,1183.9603835,1184.3594705,727.82731634,1.6272533936425297,-2891.8619733680152
2021-01-07 11:00:00,1184.716440444,1205.861925278,1184.716440444,1203.701047778,727.82731634,1.6538277978229914,-3082.455910046
2021-01-07 12:00:00,1203.699149778,1228.670465,1200.259,1228.600525,727.82731634,1.6880384912979371,-3331.3430036298055
2021-01-07 13:00:00,1225.727241,1232.549590637,1213.436839078,1221.280089743,727.82731634,1.677980562593348,-3257.7824768696196
2021-01-07 14:00:00,1221.049089743,1229.879928085,1218.575519512,1225.189395247,727.82731634,1.6833517617998557,-3297.026943735204
2021-01-07 15:00:00,1225.585737747,1251.8277665,1218.849062374,1250.578715,727.82731634,1.7182354755366176,-3553.991154140124
2021-01-07 16:00:00,1252.631091,1277.801,1242.642400769,1264.363406571604,727.82731634,1.7371749839366628,-3694.9154514879456
2021-01-07 17:00:00,1264.650743264,1273.9622429730284,1260.064,1272.129786481,727.82731634,1.747845619312717,-3774.716009134382
2021-01-07 18:00:00,1272.011786481,1289.248174,1153.79116,1216.110268,727.82731634,1.6708774742275563,-3206.023399306912
2021-01-07 19:00:00,1218.19417,1244.628107989,1175.647048,1235.384814469,727.82731634,1.69735978127523,-3399.7897496268247
2021-01-07 20:00:00,1234.957378889,1244.641958,1224.9437395,1243.342547799,727.82731634,1.7082933271196161,-3480.398937277307
2021-01-07 21:00:00,1243.337529799,1266.3869525,1243.337529799,1254.321662929,727.82731634,1.7233781073738257,-3592.162914968633
2021-01-07 22:00:00,1254.198234314713,1258.934984142,1240.220475,1245.803914839,727.82731634,1.7116751279736668,-3505.400483148291
2021-01-07 23:00:00,1246.202396111,1246.333369111,1204.498333,1226.144541121,727.82731634,1.6846640866502105,-3306.628967711034
2021-01-08 00:00:00,1227.065022674,1231.98732,1186.5123345,1186.5123345,727.82731634,1.6302113260416953,-2912.950011143578
2021-01-08 01:00:00,1185.720877,1200.10385562,1162.1774266,1184.341999,727.82731634,1.627229388635287,-2891.6909676611426
2021-01-08 02:00:00,1184.386921,1185.5870565,1069.9174235,1112.575023454,727.82731634,1.5286249890272976,-2209.6393989886833
2021-01-08 03:00:00,1122.916975,1160.1440095,1122.916975,1151.8659245,727.82731634,1.5826088120632076,-2577.7496898696127
2021-01-08 04:00:00,1150.888427116,1176.584554,1144.0478755,1170.08536145,727.82731634,1.607641448982662,-2752.8869345393227
2021-01-08 05:00:00,1170.05382695,1173.402899,1144.2529675,1148.686549,727.82731634,1.5782405018492027,-2547.460382215083
2021-01-08 06:00:00,1148.6050295,1181.7527287573355,1127.6591525,1175.3241275,727.82731634,1.6148392635361801,-2803.718917246523
2021-01-08 07:00:00,1175.838,1212.231212,1167.987388,1208.52074339,727.82731634,1.66044982959316,-3130.3342576013415
2021-01-08 08:00:00,1208.32748839,1208.96875589,1187.289249,1199.096751494,727.82731634,1.6475017144504225,-3036.8572644586143
2021-01-08 09:00:00,1199.963955994,1221.723250644,1188.7583285,1221.723250644,727.82731634,1.6785894445232385,-3262.2267306882445
2021-01-08 10:00:00,1221.581301644,1270.459353179,1218.629621144,1252.6796855,727.82731634,1.7211221087431932,-3575.4087740040186
2021-01-08 11:00:00,1252.8875085,1265.7357582106224,1244.432,1256.15027165,727.82731634,1.7258905284934334,-3610.8372963295833
2021-01-08 12:00:00,1256.08877615,1273.733964913,1229.616307512,1250.720832725,727.82731634,1.7184307385087667,-3555.439214782241
2021-01-08 13:00:00,1251.391022225,1255.144673,1224.501,1250.748359488,727.82731634,1.718468558967524,-3555.719701394233
2021-01-08 14:00:00,1250.824770988,1257.329311,1239.279,1257.329311,727.82731634,1.7275104722953905,-3622.886877771947
2021-01-08 15:00:00,1258.111834,1265.190499,1180.170239322,1216.763518,727.82731634,1.6717750085538097,-3212.5547077081596
2021-01-08 16:00:00,1217.484104,1241.671192,1205.3885888,1229.054167,727.82731634,1.6886617737576848,-3335.9116903106888
2021-01-08 17:00:00,1228.53822515,1236.2377125,1212.074603768,1217.0001725,727.82731634,1.6721001605434191,-3214.9214594117793
2021-01-08 18:00:00,1217.692413158,1222.475186377,1174.8090815,1185.016104,727.82731634,1.628155576736319,-2898.290464738873
2021-01-08 19:00:00,1184.320058,1202.2406585,1181.260445,1186.140237,727.82731634,1.6297000818335623,-2909.302861049268
2021-01-08 20:00:00,1185.737536,1193.60354,1144.129122682,1145.106026182,727.82731634,1.5733210343634187,-2513.4502250246715
2021-01-08 21:00:00,1143.947188682,1191.468070095,1137.19267537,1191.468070095,727.82731634,1.6370202702565413,-2961.6158824552376
2021-01-08 22:00:00,1191.868270095,1219.4383496,1166.8221661,1217.7424151,727.82731634,1.6731199664552563,-3222.3467303537977
2021-01-08 23:00:00,1217.7914151,1229.3718533,1210.0063505,1217.4061151,727.82731634,1.6726579063038303,-3218.9820290490666
2021-01-09 00:00:00,1217.6751151,1234.507305619,1186.164435,1198.6522,727.82731634,1.6468909219121106,-3032.4620024634987
2021-01-09 01:00:00,1198.4494845,1198.4494845,1175.1816045,1198.034465621,727.82731634,1.64604218435427,-3026.356657836848
2021-01-09 02:00:00,1198.494806021,1207.3068245,1181.29263,1199.346332,727.82731634,1.6478446261554338,-3039.325427976891
2021-01-09 03:00:00,1196.6785585,1230.67982285,1193.7374835,1227.76862285,727.82731634,1.6868954974430437,-3322.9678691260924
2021-01-09 04:00:00,1227.71262285,1227.71262285,1210.9796515,1221.3184265,727.82731634,1.6780332354679974,-3258.1668923601146
2021-01-09 05:00:00,1220.8018535,1220.8018535,1183.467878289,1185.703478289,727.82731634,1.629099996207213,-2905.0231663676595
2021-01-09 06:00:00,1185.662578289,1195.60622488,1179.553427837,1181.022418408,727.82731634,1.622668443315602,-2859.2392910833933
2021-01-09 07:00:00,1181.273618408,1200.2273065,1176.438983674,1196.3815925,727.82731634,1.6437712155627828,-3010.033035116
2021-01-09 08:00:00,1196.549179,1213.22170335,1186.056979,1210.010991,727.82731634,1.6624973586931862,-3145.1680237262635
2021-01-09 09:00:00,1209.9074985,1222.9490715,1207.5795105,1212.026979447,727.82731634,1.6652672306143688,-3165.2570639908226
2021-01-09 10:00:00,1213.414438,1230.077214574,1207.143599157,1220.9154478,727.82731634,1.6774795619647462,-3254.1265257371333
2021-01-09 11:00:00,1220.8434328,1238.218628812,1217.5066225,1222.121260187,727.82731634,1.679136290641905,-3266.2191725750135
2021-01-09 12:00:00,1222.931360187,1229.463409426,1213.897371,1225.8244695,727.82731634,1.6842243235170962,-3303.410717658184
2021-01-09 13:00:00,1225.964968,1230.958709426,1222.0168905,1223.836438,727.82731634,1.6814928631069577,-3283.434829061438
2021-01-09 14:00:00,1224.002453,1237.297889012,1224.001813,1226.254381,727.82731634,1.6848150014022871,-3307.7335203030243
2021-01-09 15:00:00,1226.4672565,1229.977678535,1212.032311,1222.527704125,727.82731634,1.6796947252168035,-3270.2971848943
2021-01-09 16:00:00,1222.535355775,1226.789416753,1198.4921315,1203.275321,727.82731634,1.6532428695461294,-3078.233939592079
2021-01-09 17:00:00,1203.6312993,1226.117167071,1203.6312993,1224.186835,727.82731634,1.6819742918636604,-3286.953971531459
2021-01-09 18:00:00,1225.5728185,1232.727542613,1222.091794089,1227.27310257,727.82731634,1.6862146762250496,-3317.9811294937635
2021-01-09 19:00:00,1227.33490257,1238.0599035,1224.4348435,1232.008541101,727.82731634,1.6927209427867569,-3365.6941651576954
2021-01-09 20:00:00,1232.467241101,1275.9719575,1222.789254,1274.5926255,727.82731634,1.751229442595669,-3800.0801328802904
2021-01-09 21:00:00,1274.9434015,1297.3265255,1268.135346,1291.401748951,727.82731634,1.7743243760690752,-3973.9051668453485
2021-01-09 22:00:00,1292.735748951,1307.340442121,1282.652838,1291.054808647,727.82731634,1.7738476966477195,-3970.3052833921724
2021-01-09 23:00:00,1291.380905961,1296.260286,1274.685329,1280.908130741,727.82731634,1.7599066454145444,-3865.2460548648237
2021-01-10 00:00:00,1283.439960139,1294.86741052,1282.580705,1292.61522802,727.82731634,1.77599163840144,-3986.500225058154
